id,group_id,label,tf_snippet
8.log::p14,8.log,1,"# generated 2025-08-08T07:16:18.530257+00:00
resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-demo-nf""
  location = ""westeurope""
}

resource ""azurerm_virtual_network"" ""vnet"" {
  name = ""vnet-main-74""
  address_space       = [""10.3.0.0/24""]
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet"" ""subnet"" {
  name = ""subnet-app-t6""
  resource_group_name  = azurerm_resource_group.rg.name
  virtual_network_name = azurerm_virtual_network.vnet.name
  address_prefixes     = [""10.7.5.0/24""]
}
# eof
"
8.log::p15,8.log,1,"# generated 2025-08-08T07:16:18.530257+00:00

resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-ue""
  location = ""eastus""
  resource_group_name = ""rg-prod-eastus-yb""

  ip_configuration {
    name = ""internal-is""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""uksouth""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-bo""
  resource_group_name = ""rg-prod-eastus-55""
  virtual_network_name = ""vnet-main-1l""
  address_prefixes     = [""10.4.1.0/24""]
}
# eof
"
8.log::p16,8.log,1,"
resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-0i""
  location = ""uksouth""
  resource_group_name = ""rg-prod-eastus-n8""

  ip_configuration {
    name = ""internal-91""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""japaneast""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-0t""
  resource_group_name = ""rg-prod-eastus-2f""
  virtual_network_name = ""vnet-main-7a""
  address_prefixes     = [""10.9.4.0/24""]
}"
8.log::p17,8.log,1,"# generated 2025-08-08T07:16:18.530257+00:00
resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-demo-dt""
  location = ""japaneast""
}

resource ""azurerm_virtual_network"" ""vnet"" {
  name = ""vnet-main-ir""
  address_space       = [""10.5.0.0/24""]
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet"" ""subnet"" {
  name = ""subnet-app-c9""
  resource_group_name  = azurerm_resource_group.rg.name
  virtual_network_name = azurerm_virtual_network.vnet.name
  address_prefixes     = [""10.6.4.0/24""]
}"
8.log::p18,8.log,1,"# generated 2025-08-08T07:16:18.530257+00:00

resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-q0""
  location = ""westeurope""
  resource_group_name = ""rg-prod-eastus-us""

  ip_configuration {
    name = ""internal-wo""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""japaneast""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-vc""
  resource_group_name = ""rg-prod-eastus-xe""
  virtual_network_name = ""vnet-main-k4""
  address_prefixes     = [""10.6.5.0/24""]
}
# eof
"
8.log::p19,8.log,1,"resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-demo-ff""
  location = ""eastus2""
}

resource ""azurerm_virtual_network"" ""vnet"" {
  name = ""vnet-main-qo""
  address_space       = [""10.3.2.0/24""]
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet"" ""subnet"" {
  name = ""subnet-app-t8""
  resource_group_name  = azurerm_resource_group.rg.name
  virtual_network_name = azurerm_virtual_network.vnet.name
  address_prefixes     = [""10.9.1.0/24""]
}
resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic-ok-hl""
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name

  ip_configuration {
    name = ""internal-je""
    subnet_id                     = azurerm_subnet.subnet.id
    private_ip_address_allocation = ""japaneast""
  }
}"
8.log::p20,8.log,1,"# generated 2025-08-08T07:16:18.530257+00:00
resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-demo-z8""
  location = ""eastus2""
}

resource ""azurerm_virtual_network"" ""vnet"" {
  name = ""vnet-main-ob""
  address_space       = [""10.3.5.0/24""]
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet"" ""subnet"" {
  name = ""subnet-app-k3""
  resource_group_name  = azurerm_resource_group.rg.name
  virtual_network_name = azurerm_virtual_network.vnet.name
  address_prefixes     = [""10.2.1.0/24""]
}
# eof
"
8.log::p21,8.log,1,"# generated 2025-08-08T07:16:18.530257+00:00

resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-iq""
  location = ""uksouth""
  resource_group_name = ""rg-prod-eastus-2f""

  ip_configuration {
    name = ""internal-a3""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""uksouth""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-9e""
  resource_group_name = ""rg-prod-eastus-3n""
  virtual_network_name = ""vnet-main-wx""
  address_prefixes     = [""10.8.8.0/24""]
}"
8.log::p22,8.log,1,"# generated 2025-08-08T07:16:18.530257+00:00
resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-demo-d4""
  location = ""uksouth""
}

resource ""azurerm_virtual_network"" ""vnet"" {
  name = ""vnet-main-3e""
  address_space       = [""10.1.3.0/24""]
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet"" ""subnet"" {
  name = ""subnet-app-7b""
  resource_group_name  = azurerm_resource_group.rg.name
  virtual_network_name = azurerm_virtual_network.vnet.name
  address_prefixes     = [""10.7.2.0/24""]
}"
8.log::p23,8.log,1,"# generated 2025-08-08T07:16:18.530257+00:00

resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-yg""
  location = ""eastus""
  resource_group_name = ""rg-prod-eastus-hg""

  ip_configuration {
    name = ""internal-k5""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""eastus""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-bw""
  resource_group_name = ""rg-prod-eastus-ik""
  virtual_network_name = ""vnet-main-ot""
  address_prefixes     = [""10.0.6.0/24""]
}
# eof
"
8.log::p24,8.log,1,"
resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-storage-ok-x2""
  location = ""uksouth""
}

resource ""azurerm_storage_account"" ""sa"" {
  name = ""storaaaaaaaa01-i9""
  resource_group_name      = azurerm_resource_group.rg.name
  location                 = azurerm_resource_group.rg.location
  account_tier             = ""Standard""
  account_replication_type = ""LRS""
}"
8.log::p25,8.log,1,"
resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-2m""
  location = ""japaneast""
  resource_group_name = ""rg-prod-eastus-ul""

  ip_configuration {
    name = ""internal-ja""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""uksouth""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-vb""
  resource_group_name = ""rg-prod-eastus-3k""
  virtual_network_name = ""vnet-main-3q""
  address_prefixes     = [""10.7.8.0/24""]
}"
8.log::p26,8.log,1,"resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-demo-37""
  location = ""eastus2""
}

resource ""azurerm_virtual_network"" ""vnet"" {
  name = ""vnet-main-c9""
  address_space       = [""10.3.3.0/24""]
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet"" ""subnet"" {
  name = ""subnet-app-h4""
  resource_group_name  = azurerm_resource_group.rg.name
  virtual_network_name = azurerm_virtual_network.vnet.name
  address_prefixes     = [""10.4.8.0/24""]
}
resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic-ok-2m""
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name

  ip_configuration {
    name = ""internal-44""
    subnet_id                     = azurerm_subnet.subnet.id
    private_ip_address_allocation = ""eastus2""
  }
}"
8.log::p27,8.log,1,"# generated 2025-08-08T07:16:18.530257+00:00

resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-zm""
  location = ""uksouth""
  resource_group_name = ""rg-prod-eastus-uf""

  ip_configuration {
    name = ""internal-84""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""eastus2""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-38""
  resource_group_name = ""rg-prod-eastus-tg""
  virtual_network_name = ""vnet-main-bc""
  address_prefixes     = [""10.9.0.0/24""]
}
# eof
"
8.log::p28,8.log,1,"
resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-3m""
  location = ""eastus""
  resource_group_name = ""rg-prod-eastus-g2""

  ip_configuration {
    name = ""internal-5c""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""japaneast""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-fz""
  resource_group_name = ""rg-prod-eastus-fd""
  virtual_network_name = ""vnet-main-sn""
  address_prefixes     = [""10.9.3.0/24""]
}"
8.log::p29,8.log,1,"
resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-ke""
  location = ""eastus2""
  resource_group_name = ""rg-prod-eastus-f8""

  ip_configuration {
    name = ""internal-28""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""uksouth""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-xg""
  resource_group_name = ""rg-prod-eastus-8y""
  virtual_network_name = ""vnet-main-72""
  address_prefixes     = [""10.1.5.0/24""]
}
# eof
"
8.log::p30,8.log,1,"# generated 2025-08-08T07:16:18.530257+00:00

resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-08""
  location = ""westeurope""
  resource_group_name = ""rg-prod-eastus-8o""

  ip_configuration {
    name = ""internal-98""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""eastus2""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-bv""
  resource_group_name = ""rg-prod-eastus-78""
  virtual_network_name = ""vnet-main-hu""
  address_prefixes     = [""10.2.2.0/24""]
}
# eof
"
8.log::p31,8.log,1,"# generated 2025-08-08T07:16:18.530257+00:00

resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-w8""
  location = ""eastus""
  resource_group_name = ""rg-prod-eastus-3y""

  ip_configuration {
    name = ""internal-0m""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""westeurope""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-ah""
  resource_group_name = ""rg-prod-eastus-ym""
  virtual_network_name = ""vnet-main-2z""
  address_prefixes     = [""10.5.2.0/24""]
}
# eof
"
8.log::p32,8.log,1,"# generated 2025-08-08T07:16:18.530257+00:00
resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-demo-td""
  location = ""eastus""
}

resource ""azurerm_virtual_network"" ""vnet"" {
  name = ""vnet-main-r5""
  address_space       = [""10.6.7.0/24""]
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet"" ""subnet"" {
  name = ""subnet-app-xy""
  resource_group_name  = azurerm_resource_group.rg.name
  virtual_network_name = azurerm_virtual_network.vnet.name
  address_prefixes     = [""10.6.5.0/24""]
}
resource ""azurerm_route_table"" ""rt"" {
  name = ""rt-ok-fc""
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet_route_table_association"" ""assoc"" {
  subnet_id      = azurerm_subnet.subnet.id
  route_table_id = azurerm_route_table.rt.id
}
# eof
"
8.log::p33,8.log,1,"# generated 2025-08-08T07:16:18.530257+00:00
resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-demo-fc""
  location = ""uksouth""
}

resource ""azurerm_virtual_network"" ""vnet"" {
  name = ""vnet-main-79""
  address_space       = [""10.1.5.0/24""]
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet"" ""subnet"" {
  name = ""subnet-app-m9""
  resource_group_name  = azurerm_resource_group.rg.name
  virtual_network_name = azurerm_virtual_network.vnet.name
  address_prefixes     = [""10.2.6.0/24""]
}
resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic-ok-6z""
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name

  ip_configuration {
    name = ""internal-px""
    subnet_id                     = azurerm_subnet.subnet.id
    private_ip_address_allocation = ""westeurope""
  }
}
# eof
"
8.log::p34,8.log,1,"# generated 2025-08-08T07:16:18.530257+00:00

resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-storage-ok-9o""
  location = ""uksouth""
}

resource ""azurerm_storage_account"" ""sa"" {
  name = ""storaaaaaaaa01-t7""
  resource_group_name      = azurerm_resource_group.rg.name
  location                 = azurerm_resource_group.rg.location
  account_tier             = ""Standard""
  account_replication_type = ""LRS""
}
# eof
"
8.log::p35,8.log,1,"# generated 2025-08-08T07:16:18.530257+00:00

resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-storage-ok-do""
  location = ""eastus""
}

resource ""azurerm_storage_account"" ""sa"" {
  name = ""storaaaaaaaa01-tr""
  resource_group_name      = azurerm_resource_group.rg.name
  location                 = azurerm_resource_group.rg.location
  account_tier             = ""Standard""
  account_replication_type = ""LRS""
}
# eof
"
8.log::p36,8.log,1,"
resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-ha""
  location = ""eastus2""
  resource_group_name = ""rg-prod-eastus-gk""

  ip_configuration {
    name = ""internal-c4""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""japaneast""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-lo""
  resource_group_name = ""rg-prod-eastus-rx""
  virtual_network_name = ""vnet-main-dt""
  address_prefixes     = [""10.9.7.0/24""]
}
# eof
"
8.log::p37,8.log,1,"
resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-pj""
  location = ""eastus""
  resource_group_name = ""rg-prod-eastus-4u""

  ip_configuration {
    name = ""internal-fz""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""westeurope""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-dy""
  resource_group_name = ""rg-prod-eastus-3o""
  virtual_network_name = ""vnet-main-1i""
  address_prefixes     = [""10.0.4.0/24""]
}
# eof
"
8.log::p38,8.log,1,"
resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-5r""
  location = ""eastus2""
  resource_group_name = ""rg-prod-eastus-c6""

  ip_configuration {
    name = ""internal-zs""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""eastus2""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-62""
  resource_group_name = ""rg-prod-eastus-yw""
  virtual_network_name = ""vnet-main-e1""
  address_prefixes     = [""10.7.9.0/24""]
}"
8.log::p39,8.log,1,"# generated 2025-08-08T07:16:18.530257+00:00
resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-demo-h3""
  location = ""uksouth""
}

resource ""azurerm_virtual_network"" ""vnet"" {
  name = ""vnet-main-fv""
  address_space       = [""10.0.6.0/24""]
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet"" ""subnet"" {
  name = ""subnet-app-l0""
  resource_group_name  = azurerm_resource_group.rg.name
  virtual_network_name = azurerm_virtual_network.vnet.name
  address_prefixes     = [""10.1.6.0/24""]
}
resource ""azurerm_route_table"" ""rt"" {
  name = ""rt-ok-3d""
  location            = azurerm_resource_group.rg.location
  resource_group_name = azurerm_resource_group.rg.name
}

resource ""azurerm_subnet_route_table_association"" ""assoc"" {
  subnet_id      = azurerm_subnet.subnet.id
  route_table_id = azurerm_route_table.rt.id
}
# eof
"
8.log::p40,8.log,1,"
resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-7a""
  location = ""eastus""
  resource_group_name = ""rg-prod-eastus-zv""

  ip_configuration {
    name = ""internal-2e""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""japaneast""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-fu""
  resource_group_name = ""rg-prod-eastus-u8""
  virtual_network_name = ""vnet-main-dd""
  address_prefixes     = [""10.8.7.0/24""]
}"
8.log::p41,8.log,1,"
resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-xu""
  location = ""westeurope""
  resource_group_name = ""rg-prod-eastus-rg""

  ip_configuration {
    name = ""internal-ow""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""japaneast""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-yo""
  resource_group_name = ""rg-prod-eastus-o5""
  virtual_network_name = ""vnet-main-yb""
  address_prefixes     = [""10.4.6.0/24""]
}
# eof
"
8.log::p42,8.log,1,"
resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-44""
  location = ""westeurope""
  resource_group_name = ""rg-prod-eastus-y9""

  ip_configuration {
    name = ""internal-ik""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""eastus2""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-01""
  resource_group_name = ""rg-prod-eastus-l0""
  virtual_network_name = ""vnet-main-vd""
  address_prefixes     = [""10.4.4.0/24""]
}
# eof
"
8.log::p43,8.log,1,"# generated 2025-08-08T07:16:18.530257+00:00

resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-3s""
  location = ""eastus2""
  resource_group_name = ""rg-prod-eastus-fl""

  ip_configuration {
    name = ""internal-se""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""eastus""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-45""
  resource_group_name = ""rg-prod-eastus-bg""
  virtual_network_name = ""vnet-main-34""
  address_prefixes     = [""10.8.5.0/24""]
}"
8.log::p44,8.log,1,"
resource ""azurerm_resource_group"" ""rg"" {
  name = ""rg-storage-ok-j3""
  location = ""eastus""
}

resource ""azurerm_storage_account"" ""sa"" {
  name = ""storaaaaaaaa01-sw""
  resource_group_name      = azurerm_resource_group.rg.name
  location                 = azurerm_resource_group.rg.location
  account_tier             = ""Standard""
  account_replication_type = ""LRS""
}
# eof
"
8.log::p45,8.log,1,"
resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-g5""
  location = ""eastus2""
  resource_group_name = ""rg-prod-eastus-vm""

  ip_configuration {
    name = ""internal-f6""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""eastus2""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-0y""
  resource_group_name = ""rg-prod-eastus-kn""
  virtual_network_name = ""vnet-main-fu""
  address_prefixes     = [""10.9.7.0/24""]
}"
8.log::p46,8.log,1,"
resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-a2""
  location = ""japaneast""
  resource_group_name = ""rg-prod-eastus-1a""

  ip_configuration {
    name = ""internal-6x""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""westeurope""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-va""
  resource_group_name = ""rg-prod-eastus-j2""
  virtual_network_name = ""vnet-main-k8""
  address_prefixes     = [""10.6.8.0/24""]
}"
8.log::p47,8.log,1,"# generated 2025-08-08T07:16:18.530257+00:00

resource ""azurerm_network_interface"" ""nic"" {
  name = ""vmnic01-qy""
  location = ""eastus""
  resource_group_name = ""rg-prod-eastus-3o""

  ip_configuration {
    name = ""internal-ds""
    subnet_id                     = azurerm_subnet.subnet-prod.id
    private_ip_address_allocation = ""westeurope""
  }
}

resource ""azurerm_subnet"" ""subnet-prod"" {
  name = ""subnet-prod-x4""
  resource_group_name = ""rg-prod-eastus-nx""
  virtual_network_name = ""vnet-main-vk""
  address_prefixes     = [""10.4.3.0/24""]
}"
